# Wavelength [nm],one_counts_50avgs_60.0ms
501.7467108245597,7999.703530429465
502.19279495687584,8093.575509152842
502.63885514637934,8141.528074669199
503.08489137872,8179.94577547405
503.53090363954794,8263.570623905722
503.9768919145129,8305.79961975265
504.4228561892651,8367.041033559968
504.8687964494541,8436.15354569331
505.31471268073,8481.42300086941
505.7606048687427,8536.50642104887
506.2064729991422,8591.420191952762
506.6523170575783,8593.811618840118
507.09813702970087,8625.351096291362
507.54393290115996,8629.226892918008
507.98970465760556,8657.001895803074
508.4354522846874,8688.022696037842
508.88117576805547,8730.8637851928
509.32687509335966,8722.444000157691
509.7725502462501,8750.157802277008
510.21820121237636,8756.213555243976
510.66382797738856,8801.243785530993
511.1094305269366,8838.043948334453
511.5550088466705,8854.054753931649
512.0005629222401,8906.303650001346
512.4460927392951,8943.996509621089
512.8915982834857,8963.084455589531
513.3370795404619,8984.361611280001
513.7825364958733,9004.150690511122
514.22796913537,9052.578876178692
514.6733774446019,9052.517404451693
515.118761409219,9060.727707488715
515.564121014871,9046.571238862338
516.009456247208,9038.93414459547
516.45476709188,9017.83751992284
516.9000535345367,9017.02207764023
517.3453155608282,9047.107477323767
517.7905531564043,9049.772704644529
518.2357663069148,9068.022168968619
518.68095499801,9141.15582105326
519.1261192153396,9174.298819667352
519.5712589445534,9191.21238589249
520.0163741713013,9147.606410390612
520.4614648812337,9158.77154437309
520.9065310599999,9143.230057156868
521.3515726932503,9172.543405094259
521.7965897666345,9194.382245362021
522.2415822658027,9243.289728026048
522.6865501764045,9269.645708248718
523.13149348409,9307.40817943898
523.5764121745092,9294.777063001744
524.0213062333119,9310.893978739614
524.4661756461479,9326.32913181665
524.9110203986673,9313.674677855452
525.3558404765201,9310.702444102832
525.8006358653558,9298.296626441124
526.2454065508249,9299.8057751369
526.690152518577,9297.21855957763
527.1348737542621,9313.452530833722
527.57957024353,9319.61708230442
528.0242419720307,9381.000836515357
528.4688889254141,9410.270102757684
528.9135110893303,9466.155324897789
529.358108449429,9451.926896134899
529.8026809913599,9469.224883414894
530.2472287007735,9475.004561458802
530.6917515633194,9494.318526482644
531.1362495646474,9488.090066100258
531.5807226904077,9483.981745028994
532.02517092625,9442.440468482919
532.4695942578244,9435.382255270319
532.9139926707805,9387.958202191718
533.3583661507687,9388.644607061895
533.8027146834385,9386.009560069662
534.24703825444,9407.534696128663
534.6913368494231,9457.319172314303
535.1356104540378,9508.874080577743
535.5798590539338,9572.74733039096
536.0240826347614,9620.903573958749
536.46828118217,9610.755809343778
536.9124546818099,9670.29252049724
537.356603119331,9673.533480076001
537.8007264803831,9679.287674091034
538.2448247506161,9708.729730931102
538.68889791568,9696.54931088198
539.1329459612247,9669.07850342787
539.5769688729001,9676.153372857856
540.0209666363562,9665.783278225123
540.4649392372428,9659.739092808526
540.9088866612099,9686.164546233622
541.3528088939075,9702.565685193886
541.7967059209853,9729.773814302807
542.2405777280934,9740.779067256619
542.6844243008816,9777.329165941332
543.128245625,9794.645901631504
543.5720416860984,9836.407186701987
544.0158124698265,9836.452478888681
544.4595579618347,9882.885249996445
544.9032781477725,9885.324126843052
545.3469730132899,9885.519962796187
545.790642544037,9900.835484838419
546.2342867256638,9922.664053431834
546.67790554382,9942.316957858242
547.1214989841552,9951.542031158124
547.56506703232,9948.49057309777
548.008609673964,9901.258996790095
548.4521268947369,9885.974806927587
548.8956186802891,9875.831634281158
549.33908501627,9892.686462961363
549.7825258883299,9876.054050953217
550.2259412821187,9888.740335360651
550.6693311832862,9874.941338584347
551.1126955774822,9851.423764016798
551.556034450357,9844.026365087584
551.99934778756,9827.347441452559
552.4426355747415,9870.53555823002
552.8858977975514,9876.464133983505
553.3291344416394,9885.300156650426
553.7723454926557,9875.048570418003
554.21553093625,9870.260124733702
554.6586907580722,9885.747692997305
555.1018249437726,9838.818764901325
555.5449334790007,9821.586106727196
555.9880163494065,9813.071795040787
556.43107354064,9793.075903607241
556.8741050383512,9797.217618320528
557.3171108281898,9779.304237780083
557.7600908958058,9801.151631275412
558.2030452268492,9784.000220788406
558.64597380697,9795.116601029165
559.0888766218179,9774.324194517136
559.5317536570429,9752.24246958357
559.974604898295,9726.159499939058
560.4174303312241,9717.89916671038
560.86022994148,9660.126805944707
561.3030037147128,9649.217469390742
561.7457516365721,9620.132013553126
562.1884736927083,9611.449537957187
562.6311698687709,9601.398257755653
563.07384015041,9630.349386491574
