# Wavelength [nm],shape_counts_50avgs_60.0ms
508.88117576805547,1583.7184040152995
509.32687509335966,1595.6962149232886
509.7725502462501,1610.8876443143868
510.21820121237636,1612.2106330855802
510.66382797738856,1638.0465329119654
511.1094305269366,1636.6611248395711
511.5550088466705,1659.6602451470737
512.0005629222401,1662.9816712688346
512.4460927392951,1687.66387439771
512.8915982834857,1688.159135771196
513.3370795404619,1702.8433967044634
513.7825364958733,1712.1050228471083
514.22796913537,1728.201820981429
514.6733774446019,1738.7745563539545
515.118761409219,1745.5787071514067
515.564121014871,1752.7337151868046
516.009456247208,1760.9863671042574
516.45476709188,1774.2082266033333
516.9000535345367,1776.8492778280915
517.3453155608282,1790.3046269337576
517.7905531564043,1795.224604884939
518.2357663069148,1803.3145275848854
518.68095499801,1821.6194459515361
519.1261192153396,1842.8637593044734
519.5712589445534,1853.9796257749113
520.0163741713013,1866.7155795463
520.4614648812337,1873.1694448975015
520.9065310599999,1884.8062191657837
521.3515726932503,1897.7095537176176
521.7965897666345,1905.824184990814
522.2415822658027,1925.481637241943
522.6865501764045,1938.8805982702106
523.13149348409,1947.3327973997468
523.5764121745092,1958.3586163435723
524.0213062333119,1975.5668776637306
524.4661756461479,1977.3708616970375
524.9110203986673,1992.8601504814658
525.3558404765201,2001.9252531800223
525.8006358653558,2015.6891767803568
526.2454065508249,2027.3220019054284
526.690152518577,2046.7640343753649
527.1348737542621,2055.804409026597
527.57957024353,2073.828344732721
528.0242419720307,2086.8182051744325
528.4688889254141,2094.91744999338
528.9135110893303,2105.82605212679
529.358108449429,2115.6552551489126
529.8026809913599,2134.0897384945315
530.2472287007735,2142.654447771795
530.6917515633194,2172.595909030892
531.1362495646474,2182.2845962581055
531.5807226904077,2202.4342981805025
532.02517092625,2211.474740851134
532.4695942578244,2230.3536974632434
532.9139926707805,2226.6008329164806
533.3583661507687,2240.3264850616765
533.8027146834385,2242.928244542332
534.24703825444,2260.766233267101
534.6913368494231,2277.044409856754
535.1356104540378,2287.4088766509212
535.5798590539338,2304.180970897584
536.0240826347614,2320.6649629658086
536.46828118217,2331.093219273523
536.9124546818099,2346.265622204581
537.356603119331,2363.616445993444
537.8007264803831,2377.6350211847125
538.2448247506161,2378.085855688259
538.68889791568,2399.4400909790766
539.1329459612247,2406.667223528129
539.5769688729001,2424.101402979923
540.0209666363562,2439.602874173609
540.4649392372428,2457.774615387076
540.9088866612099,2470.4334422715037
541.3528088939075,2484.3744016670303
541.7967059209853,2497.3419857193044
542.2405777280934,2507.641372370175
542.6844243008816,2523.691585783321
543.128245625,2526.6493043852965
543.5720416860984,2542.7592841986607
544.0158124698265,2567.393958949498
544.4595579618347,2571.4327744500183
